,지점명,일강수량(mm),평균풍속(m/s),최다풍향(16방위),년,월,일
6433,대구,3.5,1.9,140,2018,8,12
6434,대구,,1.4,110,2018,8,13
6435,대구,,1.9,110,2018,8,14
6436,대구,0.6,2.5,110,2018,8,15
6437,대구,4.0,3.2,110,2018,8,16
6438,대구,,3.7,90,2018,8,17
6439,대구,,2.3,90,2018,8,18
6440,대구,,1.9,110,2018,8,19
6441,대구,,2.3,110,2018,8,20
6442,대구,,1.8,140,2018,8,21
6443,대구,,3.3,110,2018,8,22
6444,대구,12.5,4.7,90,2018,8,23
6445,대구,6.0,4.2,250,2018,8,24
6446,대구,0.5,1.5,110,2018,8,25
6447,대구,127.5,1.2,140,2018,8,26
6448,대구,56.5,1.0,320,2018,8,27
6449,대구,7.5,1.4,110,2018,8,28
6450,대구,,1.4,110,2018,8,29
6451,대구,0.1,1.9,250,2018,8,30
6452,대구,30.0,1.2,110,2018,8,31
6453,대구,,3.2,110,2018,9,1
6454,대구,0.3,3.1,90,2018,9,2
6455,대구,11.0,1.8,110,2018,9,3
6456,대구,36.0,2.7,290,2018,9,4
6457,대구,,3.0,290,2018,9,5
6458,대구,0.0,0.8,90,2018,9,6
6459,대구,4.0,1.8,320,2018,9,7
6460,대구,,1.1,320,2018,9,8
6461,대구,,1.8,110,2018,9,9
6462,대구,0.0,2.5,90,2018,9,10
6463,대구,,2.4,90,2018,9,11
6464,대구,,2.7,110,2018,9,12
6465,대구,0.2,1.7,90,2018,9,13
6466,대구,7.5,2.3,110,2018,9,14
6467,대구,3.5,1.8,110,2018,9,15
6468,대구,0.0,1.7,270,2018,9,16
6469,대구,0.0,1.7,270,2018,9,17
6470,대구,,1.3,340,2018,9,18
6471,대구,0.5,1.2,110,2018,9,19
6472,대구,6.0,2.2,110,2018,9,20
6473,대구,40.0,1.2,110,2018,9,21
6474,대구,,1.5,290,2018,9,22
6475,대구,,1.6,270,2018,9,23
6476,대구,,1.4,320,2018,9,24
6477,대구,,1.8,110,2018,9,25
6478,대구,,1.8,90,2018,9,26
6479,대구,,1.9,110,2018,9,27
6480,대구,,1.6,110,2018,9,28
6481,대구,0.0,1.1,110,2018,9,29
6482,대구,0.0,2.8,290,2018,9,30
6483,대구,0.5,4.0,290,2018,10,1
6484,대구,,1.5,290,2018,10,2
6485,대구,,1.3,140,2018,10,3
6486,대구,0.5,2.6,90,2018,10,4
6487,대구,58.0,2.1,140,2018,10,5
6488,대구,98.5,4.4,270,2018,10,6
6489,대구,,1.7,290,2018,10,7
6490,대구,,2.2,270,2018,10,8
6491,대구,,1.0,110,2018,10,9
6492,대구,,2.7,290,2018,10,10
6493,대구,,3.5,290,2018,10,11
6494,대구,,1.0,90,2018,10,12
6495,대구,,1.2,110,2018,10,13
6496,대구,,1.0,140,2018,10,14
6497,대구,,1.6,290,2018,10,15
6498,대구,,0.7,110,2018,10,16
6499,대구,,1.0,110,2018,10,17
6500,대구,0.3,1.4,290,2018,10,18
6501,대구,,1.8,270,2018,10,19
6502,대구,,1.0,140,2018,10,20
6503,대구,,0.9,110,2018,10,21
6504,대구,,1.0,110,2018,10,22
6505,대구,,1.2,320,2018,10,23
6506,대구,,1.3,270,2018,10,24
6507,대구,,1.1,110,2018,10,25
6508,대구,5.5,1.4,290,2018,10,26
6509,대구,0.5,4.2,290,2018,10,27
6510,대구,0.3,1.9,270,2018,10,28
6511,대구,1.0,2.0,320,2018,10,29
6512,대구,,2.7,320,2018,10,30
6513,대구,,1.5,320,2018,10,31
6514,대구,,1.2,270,2018,11,1
6515,대구,,0.8,140,2018,11,2
6516,대구,,0.9,110,2018,11,3
6517,대구,,0.8,140,2018,11,4
6518,대구,,1.2,110,2018,11,5
6519,대구,,1.2,110,2018,11,6
6520,대구,0.4,0.6,140,2018,11,7
6521,대구,15.5,1.8,110,2018,11,8
6522,대구,,3.1,290,2018,11,9
6523,대구,,0.8,270,2018,11,10
6524,대구,0.5,1.0,70,2018,11,11
6525,대구,0.5,1.2,270,2018,11,12
6526,대구,,1.5,90,2018,11,13
6527,대구,,1.5,110,2018,11,14
6528,대구,,0.9,110,2018,11,15
6529,대구,0.2,0.9,110,2018,11,16
6530,대구,,0.9,20,2018,11,17
6531,대구,,1.7,270,2018,11,18
6532,대구,,1.1,50,2018,11,19
6533,대구,,1.2,270,2018,11,20
6534,대구,,1.3,110,2018,11,21
6535,대구,,3.5,290,2018,11,22
6536,대구,,1.6,290,2018,11,23
6537,대구,0.1,1.1,110,2018,11,24
6538,대구,,1.0,340,2018,11,25
6539,대구,,0.8,320,2018,11,26
6540,대구,,1.2,320,2018,11,27
6541,대구,,1.1,270,2018,11,28
6542,대구,,0.8,320,2018,11,29
6543,대구,,1.1,110,2018,11,30
6544,대구,,0.9,110,2018,12,1
6545,대구,,0.8,140,2018,12,2
6546,대구,2.5,0.7,290,2018,12,3
6547,대구,14.0,2.9,290,2018,12,4
6548,대구,,2.1,320,2018,12,5
6549,대구,1.0,2.8,290,2018,12,6
6550,대구,,5.3,290,2018,12,7
6551,대구,,4.0,290,2018,12,8
6552,대구,,2.9,290,2018,12,9
6553,대구,,0.6,20,2018,12,10
6554,대구,3.0,0.9,270,2018,12,11
6555,대구,,2.9,290,2018,12,12
6556,대구,,2.7,270,2018,12,13
6557,대구,,2.7,290,2018,12,14
6558,대구,,0.8,290,2018,12,15
6559,대구,1.8,0.6,320,2018,12,16
6560,대구,,2.1,290,2018,12,17
6561,대구,,1.8,270,2018,12,18
6562,대구,,0.9,230,2018,12,19
6563,대구,,0.7,140,2018,12,20
6564,대구,,0.8,110,2018,12,21
6565,대구,,1.2,140,2018,12,22
6566,대구,1.5,3.4,290,2018,12,23
6567,대구,,2.6,290,2018,12,24
6568,대구,,0.9,250,2018,12,25
6569,대구,,2.0,290,2018,12,26
6570,대구,,5.2,290,2018,12,27
6571,대구,,3.8,290,2018,12,28
6572,대구,,4.2,290,2018,12,29
6573,대구,,2.0,290,2018,12,30
6574,대구,,1.4,270,2018,12,31
6575,대구,,3.8,290,2019,1,1
6576,대구,,2.7,290,2019,1,2
6577,대구,,2.3,290,2019,1,3
6578,대구,,1.7,290,2019,1,4
6579,대구,,2.0,290,2019,1,5
6580,대구,,1.4,270,2019,1,6
6581,대구,,2.2,290,2019,1,7
6582,대구,,3.7,290,2019,1,8
6583,대구,,1.7,290,2019,1,9
6584,대구,,3.1,290,2019,1,10
6585,대구,,1.3,110,2019,1,11
6586,대구,3.5,0.8,250,2019,1,12
6587,대구,,0.8,140,2019,1,13
6588,대구,,0.9,20,2019,1,14
6589,대구,0.0,3.1,320,2019,1,15
6590,대구,,3.8,290,2019,1,16
6591,대구,,3.3,270,2019,1,17
6592,대구,,1.6,270,2019,1,18
6593,대구,0.0,0.9,320,2019,1,19
6594,대구,0.5,4.3,290,2019,1,20
6595,대구,,3.5,290,2019,1,21
6596,대구,,1.7,320,2019,1,22
6597,대구,,2.2,340,2019,1,23
6598,대구,,1.6,290,2019,1,24
6599,대구,,2.7,320,2019,1,25
6600,대구,,3.4,290,2019,1,26
6601,대구,,1.6,270,2019,1,27
6602,대구,,2.9,320,2019,1,28
6603,대구,,1.0,270,2019,1,29
6604,대구,,1.9,290,2019,1,30
6605,대구,5.5,3.1,290,2019,1,31
6606,대구,,3.6,290,2019,2,1
6607,대구,,1.8,270,2019,2,2
6608,대구,6.0,1.4,290,2019,2,3
6609,대구,,4.1,290,2019,2,4
6610,대구,,0.7,110,2019,2,5
6611,대구,,1.0,110,2019,2,6
6612,대구,,3.0,290,2019,2,7
6613,대구,,2.1,320,2019,2,8
6614,대구,,3.5,290,2019,2,9
6615,대구,,1.6,290,2019,2,10
6616,대구,,3.6,290,2019,2,11
6617,대구,,1.5,320,2019,2,12
6618,대구,,3.1,290,2019,2,13
6619,대구,,2.2,110,2019,2,14
6620,대구,,2.3,290,2019,2,15
6621,대구,0.0,3.7,320,2019,2,16
6622,대구,,3.2,290,2019,2,17
6623,대구,0.0,1.4,270,2019,2,18
6624,대구,19.5,1.6,270,2019,2,19
6625,대구,,3.2,290,2019,2,20
6626,대구,,0.8,20,2019,2,21
6627,대구,,1.0,110,2019,2,22
6628,대구,,2.1,110,2019,2,23
6629,대구,,1.4,110,2019,2,24
6630,대구,,1.4,290,2019,2,25
6631,대구,,1.6,140,2019,2,26
6632,대구,0.2,1.5,140,2019,2,27
6633,대구,0.5,1.4,270,2019,2,28
6634,대구,,1.7,290,2019,3,1
6635,대구,,1.7,110,2019,3,2
6636,대구,,2.1,110,2019,3,3
6637,대구,,1.5,140,2019,3,4
6638,대구,,1.2,270,2019,3,5
6639,대구,0.0,1.4,320,2019,3,6
6640,대구,0.2,2.3,290,2019,3,7
6641,대구,,1.0,140,2019,3,8
6642,대구,,1.2,340,2019,3,9
6643,대구,7.5,1.5,140,2019,3,10
6644,대구,0.5,2.0,270,2019,3,11
6645,대구,0.5,4.0,290,2019,3,12
6646,대구,,5.0,290,2019,3,13
6647,대구,,1.6,270,2019,3,14
6648,대구,1.0,2.4,290,2019,3,15
6649,대구,,2.5,290,2019,3,16
6650,대구,,2.3,320,2019,3,17
6651,대구,,1.4,320,2019,3,18
6652,대구,,1.6,320,2019,3,19
6653,대구,6.0,1.5,110,2019,3,20
6654,대구,0.0,4.4,320,2019,3,21
6655,대구,,3.5,290,2019,3,22
6656,대구,0.5,3.7,290,2019,3,23
6657,대구,,2.4,290,2019,3,24
6658,대구,,1.8,270,2019,3,25
6659,대구,,2.2,320,2019,3,26
6660,대구,,2.2,270,2019,3,27
6661,대구,,3.0,140,2019,3,28
6662,대구,,1.9,140,2019,3,29
6663,대구,4.5,3.7,290,2019,3,30
6664,대구,,4.4,290,2019,3,31
6665,대구,,3.6,290,2019,4,1
6666,대구,,2.3,320,2019,4,2
6667,대구,,2.3,290,2019,4,3
6668,대구,,2.9,270,2019,4,4
6669,대구,,3.0,270,2019,4,5
6670,대구,,1.8,290,2019,4,6
6671,대구,0.2,2.1,110,2019,4,7
6672,대구,,3.6,110,2019,4,8
6673,대구,19.0,4.2,90,2019,4,9
6674,대구,9.0,2.0,320,2019,4,10
6675,대구,,1.1,140,2019,4,11
6676,대구,,1.8,110,2019,4,12
6677,대구,,1.7,110,2019,4,13
6678,대구,0.0,2.6,290,2019,4,14
6679,대구,,2.1,290,2019,4,15
6680,대구,,,290,2019,4,16
6681,대구,,1.4,230,2019,4,17
6682,대구,,2.0,270,2019,4,18
6683,대구,,3.9,110,2019,4,19
6684,대구,,1.7,270,2019,4,20
6685,대구,,2.0,270,2019,4,21
6686,대구,,3.2,110,2019,4,22
6687,대구,5.5,1.5,110,2019,4,23
6688,대구,3.5,1.3,140,2019,4,24
6689,대구,0.2,4.0,110,2019,4,25
6690,대구,10.5,1.6,140,2019,4,26
6691,대구,,1.4,110,2019,4,27
6692,대구,,0.7,340,2019,4,28
6693,대구,40.0,1.0,110,2019,4,29
6694,대구,0.1,1.0,140,2019,4,30
6695,대구,,2.2,290,2019,5,1
6696,대구,,2.4,290,2019,5,2
6697,대구,,1.4,110,2019,5,3
6698,대구,,1.3,110,2019,5,4
6699,대구,,1.6,270,2019,5,5
6700,대구,,3.1,110,2019,5,6
6701,대구,,1.4,290,2019,5,7
6702,대구,,1.9,290,2019,5,8
6703,대구,,2.7,290,2019,5,9
6704,대구,,1.5,110,2019,5,10
6705,대구,,1.4,110,2019,5,11
6706,대구,,3.5,110,2019,5,12
6707,대구,,2.0,140,2019,5,13
6708,대구,0.0,0.7,200,2019,5,14
6709,대구,0.0,0.9,50,2019,5,15
6710,대구,,1.3,90,2019,5,16
6711,대구,,2.6,110,2019,5,17
6712,대구,16.0,2.7,110,2019,5,18
6713,대구,2.5,2.2,110,2019,5,19
6714,대구,0.2,2.9,290,2019,5,20
6715,대구,,2.5,290,2019,5,21
6716,대구,,1.7,290,2019,5,22
6717,대구,,1.9,290,2019,5,23
6718,대구,,1.4,250,2019,5,24
6719,대구,,1.7,320,2019,5,25
6720,대구,,1.8,180,2019,5,26
6721,대구,5.5,2.6,140,2019,5,27
6722,대구,,3.9,320,2019,5,28
6723,대구,,2.5,290,2019,5,29
6724,대구,0.0,2.3,290,2019,5,30
6725,대구,1.5,2.5,320,2019,5,31
6726,대구,,1.8,340,2019,6,1
6727,대구,,1.4,340,2019,6,2
6728,대구,,1.2,290,2019,6,3
6729,대구,,1.4,20,2019,6,4
6730,대구,,2.1,140,2019,6,5
6731,대구,4.5,1.5,50,2019,6,6
6732,대구,7.0,2.6,140,2019,6,7
6733,대구,,1.9,140,2019,6,8
6734,대구,,4.3,110,2019,6,9
6735,대구,,2.8,110,2019,6,10
6736,대구,,2.7,110,2019,6,11
6737,대구,,2.3,140,2019,6,12
6738,대구,,1.7,110,2019,6,13
6739,대구,0.0,1.4,110,2019,6,14
6740,대구,16.8,2.2,140,2019,6,15
6741,대구,,2.3,110,2019,6,16
6742,대구,,1.8,110,2019,6,17
6743,대구,,2.3,290,2019,6,18
6744,대구,,2.0,320,2019,6,19
6745,대구,,2.1,290,2019,6,20
6746,대구,18.0,3.0,110,2019,6,21
6747,대구,,3.7,110,2019,6,22
6748,대구,,2.4,110,2019,6,23
6749,대구,,2.2,110,2019,6,24
6750,대구,,2.2,140,2019,6,25
6751,대구,60.0,2.2,110,2019,6,26
6752,대구,15.0,1.1,140,2019,6,27
6753,대구,7.0,2.9,140,2019,6,28
6754,대구,32.5,1.0,110,2019,6,29
6755,대구,,1.7,270,2019,6,30
6756,대구,0.0,1.1,320,2019,7,1
6757,대구,,1.8,320,2019,7,2
6758,대구,,1.0,20,2019,7,3
6759,대구,,1.4,340,2019,7,4
6760,대구,,2.3,90,2019,7,5
6761,대구,,3.9,110,2019,7,6
6762,대구,,3.7,110,2019,7,7
6763,대구,0.0,2.9,110,2019,7,8
6764,대구,,2.9,110,2019,7,9
6765,대구,20.0,2.6,140,2019,7,10
6766,대구,2.0,2.1,270,2019,7,11
6767,대구,,2.2,290,2019,7,12
6768,대구,,0.7,110,2019,7,13
6769,대구,,2.5,110,2019,7,14
6770,대구,5.5,2.4,140,2019,7,15
6771,대구,1.0,2.2,110,2019,7,16
6772,대구,0.0,2.2,140,2019,7,17
6773,대구,8.0,1.0,340,2019,7,18
6774,대구,10.0,1.6,140,2019,7,19
6775,대구,64.5,3.4,110,2019,7,20
6776,대구,22.0,1.3,110,2019,7,21
6777,대구,,1.4,290,2019,7,22
6778,대구,0.3,1.2,290,2019,7,23
6779,대구,,0.8,70,2019,7,24
6780,대구,1.5,0.9,90,2019,7,25
6781,대구,,1.8,160,2019,7,26
6782,대구,4.5,0.9,50,2019,7,27
6783,대구,0.1,1.3,200,2019,7,28
6784,대구,,1.2,180,2019,7,29
6785,대구,,1.9,270,2019,7,30
6786,대구,,2.0,270,2019,7,31
6787,대구,,1.8,340,2019,8,1
6788,대구,,1.5,320,2019,8,2
6789,대구,,2.3,110,2019,8,3
6790,대구,,1.4,140,2019,8,4
6791,대구,,2.8,110,2019,8,5
6792,대구,13.0,2.1,110,2019,8,6
6793,대구,6.5,1.6,90,2019,8,7
6794,대구,0.1,1.2,20,2019,8,8
6795,대구,,0.7,50,2019,8,9
6796,대구,,3.3,110,2019,8,10
6797,대구,,4.7,110,2019,8,11
6798,대구,,2.4,140,2019,8,12
6799,대구,,2.7,110,2019,8,13
6800,대구,0.3,2.8,110,2019,8,14
6801,대구,10.0,2.3,270,2019,8,15
6802,대구,0.3,2.5,290,2019,8,16
6803,대구,,1.9,270,2019,8,17
6804,대구,0.1,1.7,340,2019,8,18
6805,대구,,2.4,110,2019,8,19
6806,대구,,3.4,110,2019,8,20
6807,대구,16.5,1.4,140,2019,8,21
6808,대구,72.0,1.2,140,2019,8,22
6809,대구,0.0,1.6,320,2019,8,23
6810,대구,,1.1,320,2019,8,24
6811,대구,,0.9,320,2019,8,25
6812,대구,,1.2,140,2019,8,26
6813,대구,21.0,1.4,140,2019,8,27
6814,대구,2.0,1.0,340,2019,8,28
6815,대구,0.1,0.7,20,2019,8,29
6816,대구,,2.4,290,2019,8,30
6817,대구,,0.8,290,2019,8,31
6818,대구,0.5,0.4,140,2019,9,1
6819,대구,3.0,1.3,140,2019,9,2
6820,대구,29.5,1.4,140,2019,9,3
6821,대구,6.0,1.4,140,2019,9,4
6822,대구,5.5,1.5,110,2019,9,5
6823,대구,,2.6,110,2019,9,6
6824,대구,6.0,3.7,110,2019,9,7
6825,대구,,0.5,320,2019,9,8
6826,대구,4.5,1.2,140,2019,9,9
6827,대구,,2.1,110,2019,9,10
6828,대구,,3.1,110,2019,9,11
6829,대구,9.0,1.7,110,2019,9,12
6830,대구,,1.9,90,2019,9,13
6831,대구,,1.0,290,2019,9,14
6832,대구,,2.8,110,2019,9,15
6833,대구,,2.1,140,2019,9,16
6834,대구,,2.0,110,2019,9,17
6835,대구,,1.9,140,2019,9,18
6836,대구,,2.4,110,2019,9,19
6837,대구,,2.6,110,2019,9,20
6838,대구,48.5,1.8,90,2019,9,21
6839,대구,72.5,2.8,110,2019,9,22
6840,대구,0.0,1.5,270,2019,9,23
6841,대구,,0.9,110,2019,9,24
6842,대구,,1.7,140,2019,9,25
6843,대구,,2.2,90,2019,9,26
6844,대구,0.2,1.9,110,2019,9,27
6845,대구,0.3,0.6,110,2019,9,28
6846,대구,,0.9,320,2019,9,29
6847,대구,,0.5,110,2019,9,30
6848,대구,0.2,1.5,110,2019,10,1
6849,대구,104.5,2.2,110,2019,10,2
6850,대구,39.5,3.0,290,2019,10,3
6851,대구,,1.3,140,2019,10,4
6852,대구,,2.5,110,2019,10,5
6853,대구,,3.4,110,2019,10,6
6854,대구,7.5,0.8,140,2019,10,7
6855,대구,,2.9,290,2019,10,8
6856,대구,,1.6,290,2019,10,9
6857,대구,,0.9,320,2019,10,10
6858,대구,,1.6,110,2019,10,11
6859,대구,,2.3,90,2019,10,12
6860,대구,,1.8,110,2019,10,13
6861,대구,,1.3,270,2019,10,14
6862,대구,0.5,2.7,110,2019,10,15
6863,대구,,0.8,320,2019,10,16
6864,대구,,1.4,110,2019,10,17
6865,대구,2.5,0.9,110,2019,10,18
6866,대구,0.5,1.1,270,2019,10,19
6867,대구,,0.6,110,2019,10,20
6868,대구,,1.4,110,2019,10,21
6869,대구,,1.8,110,2019,10,22
6870,대구,,1.6,110,2019,10,23
6871,대구,0.0,1.2,320,2019,10,24
6872,대구,,1.6,290,2019,10,25
6873,대구,,2.8,320,2019,10,26
6874,대구,,2.3,290,2019,10,27
6875,대구,,0.7,110,2019,10,28
6876,대구,,1.8,270,2019,10,29
6877,대구,,2.1,290,2019,10,30
6878,대구,,1.6,270,2019,10,31
6879,대구,,1.5,270,2019,11,1
6880,대구,,1.1,140,2019,11,2
6881,대구,0.0,1.6,110,2019,11,3
6882,대구,,1.5,110,2019,11,4
6883,대구,,1.3,320,2019,11,5
6884,대구,,0.8,290,2019,11,6
6885,대구,,2.1,290,2019,11,7
6886,대구,,1.4,270,2019,11,8
6887,대구,,1.1,270,2019,11,9
6888,대구,7.0,1.2,110,2019,11,10
6889,대구,0.3,1.9,290,2019,11,11
6890,대구,,0.8,110,2019,11,12
6891,대구,,2.0,290,2019,11,13
6892,대구,,4.1,290,2019,11,14
6893,대구,,0.7,70,2019,11,15
6894,대구,,0.7,290,2019,11,16
6895,대구,0.0,0.8,140,2019,11,17
6896,대구,8.0,4.8,290,2019,11,18
6897,대구,,4.2,290,2019,11,19
6898,대구,,2.1,270,2019,11,20
6899,대구,,0.4,70,2019,11,21
6900,대구,,1.6,140,2019,11,22
6901,대구,,1.1,110,2019,11,23
6902,대구,0.0,1.3,290,2019,11,24
6903,대구,,3.1,290,2019,11,25
6904,대구,,1.8,110,2019,11,26
6905,대구,,1.9,290,2019,11,27
6906,대구,,1.3,90,2019,11,28
6907,대구,,1.4,290,2019,11,29
6908,대구,,0.8,110,2019,11,30
6909,대구,21.0,1.0,110,2019,12,1
6910,대구,0.0,4.8,290,2019,12,2
6911,대구,,2.3,290,2019,12,3
6912,대구,,1.5,290,2019,12,4
6913,대구,,3.5,320,2019,12,5
6914,대구,,2.8,320,2019,12,6
6915,대구,,2.4,270,2019,12,7
6916,대구,,1.4,110,2019,12,8
6917,대구,,0.8,340,2019,12,9
6918,대구,,0.8,110,2019,12,10
6919,대구,0.0,2.9,290,2019,12,11
6920,대구,,3.3,290,2019,12,12
6921,대구,,1.1,110,2019,12,13
6922,대구,0.0,1.7,290,2019,12,14
6923,대구,,1.2,140,2019,12,15
6924,대구,,0.9,140,2019,12,16
6925,대구,0.0,1.7,270,2019,12,17
6926,대구,,3.1,290,2019,12,18
6927,대구,,4.1,290,2019,12,19
6928,대구,,2.0,290,2019,12,20
6929,대구,,1.1,50,2019,12,21
6930,대구,,0.8,110,2019,12,22
6931,대구,,1.7,320,2019,12,23
6932,대구,,1.0,110,2019,12,24
6933,대구,,0.9,70,2019,12,25
6934,대구,2.5,2.5,290,2019,12,26
6935,대구,,3.5,290,2019,12,27
6936,대구,,1.4,50,2019,12,28
6937,대구,3.0,0.9,110,2019,12,29
6938,대구,1.0,2.5,290,2019,12,30
6939,대구,,5.2,290,2019,12,31
6940,대구,,3.0,270,2020,1,1
6941,대구,,2.8,270,2020,1,2
6942,대구,,2.5,290,2020,1,3
6943,대구,,2.4,290,2020,1,4
6944,대구,,1.0,110,2020,1,5
6945,대구,12.0,0.9,110,2020,1,6
6946,대구,27.0,1.1,110,2020,1,7
6947,대구,0.3,4.4,290,2020,1,8
6948,대구,,3.5,290,2020,1,9
6949,대구,,1.3,110,2020,1,10
6950,대구,,2.4,270,2020,1,11
6951,대구,,3.3,290,2020,1,12
6952,대구,,3.4,290,2020,1,13
6953,대구,,2.9,290,2020,1,14
6954,대구,,2.7,290,2020,1,15
6955,대구,,1.5,70,2020,1,16
6956,대구,,0.9,290,2020,1,17
6957,대구,,1.6,290,2020,1,18
6958,대구,,2.2,270,2020,1,19
6959,대구,,3.3,290,2020,1,20
6960,대구,,1.7,290,2020,1,21
6961,대구,3.5,0.8,140,2020,1,22
6962,대구,7.5,0.8,320,2020,1,23
6963,대구,,1.9,110,2020,1,24
6964,대구,,1.9,110,2020,1,25
6965,대구,0.1,2.3,110,2020,1,26
6966,대구,19.5,4.1,90,2020,1,27
6967,대구,0.0,1.3,290,2020,1,28
6968,대구,0.5,1.3,110,2020,1,29
6969,대구,0.0,1.6,140,2020,1,30
6970,대구,0.0,1.1,140,2020,1,31
6971,대구,,2.0,320,2020,2,1
6972,대구,,1.2,290,2020,2,2
6973,대구,,2.9,290,2020,2,3
6974,대구,,1.8,270,2020,2,4
6975,대구,0.0,4.5,290,2020,2,5
6976,대구,,1.8,290,2020,2,6
6977,대구,,2.2,290,2020,2,7
6978,대구,,3.7,290,2020,2,8
6979,대구,,2.2,290,2020,2,9
6980,대구,,2.1,270,2020,2,10
6981,대구,,1.2,140,2020,2,11
6982,대구,6.0,1.7,110,2020,2,12
6983,대구,,1.8,320,2020,2,13
6984,대구,,1.4,140,2020,2,14
6985,대구,,2.6,140,2020,2,15
6986,대구,4.0,4.8,290,2020,2,16
6987,대구,0.0,5.7,290,2020,2,17
6988,대구,,3.5,320,2020,2,18
6989,대구,,2.0,290,2020,2,19
6990,대구,,1.1,110,2020,2,20
6991,대구,0.0,1.5,180,2020,2,21
6992,대구,0.0,4.7,290,2020,2,22
6993,대구,,2.8,290,2020,2,23
6994,대구,0.0,1.1,290,2020,2,24
6995,대구,29.0,2.8,140,2020,2,25
6996,대구,0.2,1.9,110,2020,2,26
6997,대구,0.0,3.4,110,2020,2,27
6998,대구,1.0,1.4,140,2020,2,28
6999,대구,,1.1,110,2020,2,29
7000,대구,,1.5,110,2020,3,1
7001,대구,,3.8,290,2020,3,2
7002,대구,,2.8,140,2020,3,3
7003,대구,,4.6,290,2020,3,4
7004,대구,,3.0,320,2020,3,5
7005,대구,,1.1,320,2020,3,6
7006,대구,2.0,1.2,140,2020,3,7
7007,대구,,2.0,140,2020,3,8
7008,대구,3.0,1.5,110,2020,3,9
7009,대구,10.0,2.9,290,2020,3,10
7010,대구,,4.5,290,2020,3,11
7011,대구,,1.7,270,2020,3,12
7012,대구,,2.4,290,2020,3,13
7013,대구,,4.6,290,2020,3,14
7014,대구,,4.0,290,2020,3,15
7015,대구,,2.5,270,2020,3,16
7016,대구,,2.6,290,2020,3,17
7017,대구,,1.4,290,2020,3,18
7018,대구,,4.4,290,2020,3,19
7019,대구,,3.5,290,2020,3,20
7020,대구,,1.5,20,2020,3,21
7021,대구,,2.8,140,2020,3,22
7022,대구,,3.0,110,2020,3,23
7023,대구,,1.9,140,2020,3,24
7024,대구,,1.5,140,2020,3,25
7025,대구,3.5,0.7,110,2020,3,26
7026,대구,6.0,2.1,270,2020,3,27
7027,대구,,3.3,110,2020,3,28
7028,대구,,2.6,110,2020,3,29
7029,대구,,1.8,110,2020,3,30
7030,대구,,1.5,110,2020,3,31
7031,대구,0.0,2.5,290,2020,4,1
7032,대구,,2.0,290,2020,4,2
7033,대구,,2.2,270,2020,4,3
7034,대구,,2.9,110,2020,4,4
7035,대구,,2.0,270,2020,4,5
7036,대구,,1.7,320,2020,4,6
7037,대구,,3.4,320,2020,4,7
7038,대구,,3.9,290,2020,4,8
7039,대구,,2.8,110,2020,4,9
7040,대구,0.0,2.1,140,2020,4,10
7041,대구,0.1,1.5,270,2020,4,11
7042,대구,1.0,2.6,70,2020,4,12
7043,대구,,2.7,340,2020,4,13
7044,대구,,2.0,320,2020,4,14
7045,대구,,2.5,290,2020,4,15
7046,대구,,4.1,110,2020,4,16
7047,대구,11.5,1.9,110,2020,4,17
7048,대구,0.3,2.8,290,2020,4,18
7049,대구,19.0,2.9,140,2020,4,19
7050,대구,0.5,3.4,270,2020,4,20
7051,대구,,5.4,290,2020,4,21
7052,대구,,5.3,290,2020,4,22
7053,대구,,5.2,290,2020,4,23
7054,대구,,3.8,290,2020,4,24
7055,대구,,2.5,230,2020,4,25
7056,대구,,3.2,320,2020,4,26
7057,대구,,2.4,290,2020,4,27
7058,대구,,2.3,270,2020,4,28
7059,대구,,1.6,270,2020,4,29
7060,대구,,2.0,290,2020,4,30
7061,대구,,1.8,270,2020,5,1
7062,대구,0.0,1.9,270,2020,5,2
7063,대구,5.5,1.5,140,2020,5,3
7064,대구,,3.4,110,2020,5,4
7065,대구,2.5,2.6,140,2020,5,5
7066,대구,,3.3,110,2020,5,6
7067,대구,,3.7,90,2020,5,7
7068,대구,1.5,2.2,140,2020,5,8
7069,대구,16.5,2.3,110,2020,5,9
7070,대구,,3.0,320,2020,5,10
7071,대구,,2.5,290,2020,5,11
7072,대구,,4.1,290,2020,5,12
7073,대구,,3.0,290,2020,5,13
7074,대구,,1.3,340,2020,5,14
7075,대구,5.0,2.2,140,2020,5,15
7076,대구,0.1,1.8,140,2020,5,16
7077,대구,,1.9,110,2020,5,17
7078,대구,3.5,3.1,110,2020,5,18
7079,대구,3.5,3.4,290,2020,5,19
7080,대구,,2.8,290,2020,5,20
7081,대구,,2.8,110,2020,5,21
7082,대구,,3.3,140,2020,5,22
7083,대구,,1.9,110,2020,5,23
7084,대구,,2.3,290,2020,5,24
7085,대구,,2.1,270,2020,5,25
7086,대구,,1.7,290,2020,5,26
7087,대구,,2.6,290,2020,5,27
7088,대구,,1.9,140,2020,5,28
7089,대구,,2.1,140,2020,5,29
7090,대구,,2.2,110,2020,5,30
7091,대구,,2.0,110,2020,5,31
7092,대구,,3.0,340,2020,6,1
7093,대구,,1.4,50,2020,6,2
7094,대구,,1.7,340,2020,6,3
7095,대구,,2.1,270,2020,6,4
7096,대구,,2.7,140,2020,6,5
7097,대구,,4.4,110,2020,6,6
7098,대구,,2.4,110,2020,6,7
7099,대구,,1.5,110,2020,6,8
